ID;Année_Cession;Pays;Département;Commune;Nature;Ministère_occupant;Service_occupant;Type_Procédure_ayant_mené_à_la_vente;Nature_juridique_Acquereur;Année_de_1ère_inscription;Code_INSEE_Commune;Lieu_dit;Numéro;Cardinaux_multiplicatifs;Voie;Adresse;Opérateur;Nb_Procédure;Date_de_signature_de_l_acte_de_vente;adresse_complete;geom
170430010;2017;FRANCE;HAUTE-LOIRE;ST MAURICE DE LIGNON;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes;2017;43211;LES BARRYS;;;;;;1;2017-03-01;;45.223638, 4.137839
170440012;2017;FRANCE;LOIRE-ATLANTIQUE;PORNIC;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2017;44131;LES FONTENIS;;;;;;1;2017-04-14;;47.114956, -2.103467
170440014;2017;FRANCE;LOIRE-ATLANTIQUE;LES SORINIERES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2017;44198;LE PRE DE LA MAILLARDIERE;;;;;;1;2017-06-09;;47.146074, -1.530003
170470010;2017;FRANCE;LOT-ET-GARONNE;MARMANDE;BUREAU;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2017;47157;;10;;RUE;8 MAI 1945;;1;2017-10-24;10 RUE 8 MAI 1945;44.504301, 0.155542
170500014;2017;FRANCE;MANCHE;GUILBERVILLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Appel d'offres;Personnes physiques non commerçantes;2017;50224;LA VALLEE;;;;;;1;2017-07-31;;
159730023;2014;FRANCE;GUYANE;ROURA;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2015;97310;CRIQUE GABRIELLE;;;;;;1;2014-10-07;;4.47541, -52.493671
120010023;2014;FRANCE;AIN;AMBRONAY;ESPACE AMENAGE;Ministère de la défense;AUTRES;Appel d'offres;Entreprises société;2012;01007;EN REBATTE;;;;;;1;2014-01-14;;46.005378, 5.35997
120010029;2014;FRANCE;AIN;MANZIAT;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2012;01231;CARRAGE, SERVE RION, GRAND FOSSE;;;;;;1;2014-01-24;;46.358896, 4.90685
120050004;2014;FRANCE;HAUTES ALPES;GAP;LOGEMENT;Ministère de l'éducation nationale;Services déconcentrés;Appel d'offres;Entreprises société;2012;05061;;29;;AVENUE;D'EMBRUN;;1;2014-11-03;29 AVENUE D'EMBRUN;44.569172, 6.101254
120080007;2014;FRANCE;ARDENNES;CHARLEVILLE MEZIERES;BUREAU;Ministère de l'intérieur, de l'Outre-mer et des collectivités territoriales;Police Nationale;Droit de priorité;Collectivités territoriales;2011;08105;;;;PLACE;DE L'HÔTEL DE VILLE;;3;2014-10-24;PLACE DE L'HÔTEL DE VILLE;49.760084, 4.719137
120100008;2014;FRANCE;AUBE;TROYES;BUREAU;Biens non affectés;N/A;Appel d'offres;Associations;2012;10387;;19/21;;RUE;JEAN-LOUIS DELAPORTE;;3;2014-12-29;19/21 RUE JEAN-LOUIS DELAPORTE;48.294026, 4.075478
120270006;2014;FRANCE;EURE;COURDEMANCHE;ESPACE NATUREL;Biens non affectés;N/A;Recours à une agence;Personnes physiques non commerçantes;2012;27181;LIEUDIT LES FAYOTS;;;;;;2;2014-10-10;;48.801344, 1.26266
120270007;2014;FRANCE;EURE;COURDEMANCHE;ESPACE NATUREL;Biens non affectés;N/A;Recours à une agence;Personnes physiques non commerçantes;2012;27181;LIEUDIT  BEL AIR;;;;;;2;2014-10-10;;48.801344, 1.26266
120270031;2014;FRANCE;EURE;COURDEMANCHE;ESPACE NATUREL;Biens non affectés;N/A;Adjudication;Personnes physiques non commerçantes;2012;27181;LIEUDIT LE FOSSE;;;;;;1;2014-06-24;;48.801344, 1.26266
120270056;2014;FRANCE;EURE;MARCILLY LA CAMPAGNE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2012;27390;LE BOIS DORVAL;;;;;;3;2014-10-27;;48.833705, 1.200263
120270066;2014;FRANCE;EURE;MARCILLY LA CAMPAGNE;ESPACE NATUREL;Biens non affectés;N/A;Recours à une agence;Personnes physiques non commerçantes;2012;27390;LE BOIS DORVAL;;;;;;2;2014-10-10;;48.833705, 1.200263
120280012;2014;FRANCE;EURE-ET-LOIR;JALLANS;ESPACE NATUREL;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2012;28198;ROCHEFORT;;;;;;1;2014-02-06;;48.074899, 1.369789
120280041;2014;FRANCE;EURE-ET-LOIR;LE GUE DE LONGROI;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2012;28188;LES MARNIÈRES;;;RUE;DE LA VALLÉE HAMEAU D'ANGLES;;1;2014-04-11;RUE DE LA VALLÉE HAMEAU D'ANGLES;
120330002;2014;FRANCE;GIRONDE;BORDEAUX;BUREAU;Ministère de l'intérieur, de l'Outre-mer et des collectivités territoriales;Police Nationale;Appel d'offres;Etablissements publics locaux;2012;33063;;87;;RUE;DE L ABBE DE L EPEE;;2;2014-10-31;87 RUE DE L ABBE DE L EPEE;44.843974, -0.583555
120330025;2014;FRANCE;GIRONDE;MARTIGNAS SUR JALLE;ESPACE AMENAGE;Ministère de la défense;AUTRES;Gré à gré;Collectivités territoriales;2012;33273;BROUTEYS ET MENESPLEY;;;;;;1;2014-03-20;;44.840159, -0.776232
120350003;2014;FRANCE;ILLE-ET-VILAINE;RENNES;BUREAU;Ministère de l'éducation nationale;Services déconcentrés;Appel d'offres;Entreprises société;2012;35238;;62;;RUE;DUPONT DES LOGES;;1;2014-09-25;62 RUE DUPONT DES LOGES;48.108081, -1.667505
120390002;2014;FRANCE;JURA;LONS LE SAUNIER;BUREAU;Ministère de la santé, de la jeunesse, des sports et de la vie associative : santé;OPERATEUR;Appel d'offres;Personnes physiques non commerçantes;2012;39300;;2;;RUE;DU CURE MARION;;4;2014-03-20;2 RUE DU CURE MARION;46.671078, 5.557721
120420005;2014;FRANCE;LOIRE;ST ETIENNE;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Appel d'offres;Entreprises société;2012;42218;;8;;RUE;ROGER SALENGRO;;1;2014-02-10;8 RUE ROGER SALENGRO;45.441745, 4.389292
120450010;2014;FRANCE;LOIRET;ORLEANS;ESPACE NATUREL;Ministère de la défense;AUTRES;Autres droits;Collectivités territoriales;2012;45234;;;;RUE;EUGÈNE VIGNAT;;1;2014-03-26;RUE EUGÈNE VIGNAT;47.910629, 1.911903
120510020;2014;FRANCE;MARNE;REIMS;BUREAU;Ministère de la défense;AUTRES;Gré à gré;Collectivités territoriales;2012;51454;;25;;BOULEVARD;PASTEUR (VILLA TASSIGNY);;1;2014-02-18;25 BOULEVARD PASTEUR (VILLA TASSIGNY);49.248985, 4.04342
120510030;2014;FRANCE;MARNE;REIMS;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Adjudication;Personnes physiques non commerçantes;2012;51454;;5;;RUE;DE SILLERY;;3;2014-03-31;5 RUE DE SILLERY;49.248974, 4.044809
120560020;2014;FRANCE;MORBIHAN;AURAY;BUREAU;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Entreprises société;2012;56007;;;;AVENUE;DU PRÉSIDENT WILSON;;1;2014-11-28;AVENUE DU PRÉSIDENT WILSON;47.667708, -2.979743
120780064;2014;FRANCE;YVELINES;POISSY;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Droit de priorité;Collectivités territoriales;2012;78498;;25;TER;AVENUE;DU CEP;;1;2014-03-05;25 AVENUE DU CEP;48.928901, 2.041496
130300023;2014;FRANCE;GARD;LA VERNAREDE;ESPACE NATUREL;Ministère de l'agriculture et de la pêche;ONF;Echange (Hors Etat);Personnes physiques non commerçantes;2013;30345;LE DEVES;;;;;;1;2014-01-29;;44.288493, 4.008796
130520025;2014;FRANCE;HAUTE-MARNE;LANGRES;ESPACE AMENAGE;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Droit de priorité;Collectivités territoriales;2013;52269;;7;;RUE;ROGER;;1;2014-03-18;7 RUE ROGER;47.865409, 5.334087
130640015;2014;FRANCE;PYRÉNÉES-ATLANTIQUES;PAU;LOGEMENT;Ministère de l'éducation nationale;Services déconcentrés;Appel d'offres;Personnes physiques non commerçantes;2013;64445;;12;;COURS;BOSQUET;;1;2014-05-23;12 COURS BOSQUET;43.297793, -0.365335
130670016;2014;FRANCE;BAS-RHIN;ALBE;LOGEMENT;Ministère de l'agriculture et de la pêche;ONF;Adjudication;Personnes physiques non commerçantes;2013;67003;MAISON FORESTIÈRE UNGERSBERG;;;;;;1;2014-05-15;;48.35662, 7.317892
130780019;2014;FRANCE;YVELINES;ST GERMAIN EN LAYE;LOGEMENT;Ministère de l'agriculture et de la pêche;ONF;Adjudication;Personnes physiques non commerçantes;2013;78551;MAISON FORESTIÈRE DE L'ABBAYE;;;ROUTE;CARREFOUR RN 184 ET RN 190;;1;2014-06-02;ROUTE CARREFOUR RN 184 ET RN 190;
140020013;2014;FRANCE;AISNE;SOISSONS;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2014;02722;;1;;RUE;DU PRÉSIDENT RENÉ COTY;;1;2014-02-12;1 RUE DU PRÉSIDENT RENÉ COTY;49.392686, 3.334846
140040021;2014;FRANCE;ALPES DE HAUTE-PROVENCE;MORIEZ;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personne physique immatriculée (métropole);2014;04133;RN 202;;;QUARTIER;MORIEZ;;1;2014-11-27;QUARTIER MORIEZ;43.962205, 6.437522
140050011;2014;FRANCE;HAUTES ALPES;LE POET;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;05103;LE SEUIL;;;;;;1;2014-07-03;;44.292766, 5.896848
140050013;2014;FRANCE;HAUTES ALPES;VARS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;05177;LE SAIX-B860;;;;;;1;2014-09-15;;44.594338, 6.689133
140060012;2014;FRANCE;ALPES-MARITIMES;LE BAR SUR LOUP;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;06010;;;;VOIE;DES CHEMINS DE FER DE PROVENCE NICE-MEYRARGUES;;1;2014-10-31;VOIE DES CHEMINS DE FER DE PROVENCE NICE-MEYRARGUES;
140120010;2014;FRANCE;AVEYRON;LA COUVERTOIRADE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;12082;LES PLACES;;;;;;1;2014-12-16;;43.912847, 3.316201
140140012;2014;FRANCE;CALVADOS;ST MARTIN DES ENTREES;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2014;14630;;;;RUE;DE LA CARTOUCHERIE;;1;2014-09-05;RUE DE LA CARTOUCHERIE;49.247528, -0.656964
140160013;2014;FRANCE;CHARENTE;RUELLE SUR TOUVRE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;16291;PRÉ MALINIER;;;;;;1;2014-07-08;;45.677767, 0.219583
140160018;2014;FRANCE;CHARENTE;ETAGNAC;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes;2014;16132;LES POIRIERS;;;;;;1;2014-08-05;;45.894655, 0.777659
140170017;2014;FRANCE;CHARENTE-MARITIME;LA ROCHELLE;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;17300;LE BASSIN DES CHASSES;;;BOULEVARD;JOFFRE;;1;2014-10-21;BOULEVARD JOFFRE;46.1576, -1.143025
140180012;2014;FRANCE;CHER;BOURGES;ESPACE NATUREL;Ministère de l'enseignement supérieur et de la recherche;OPERATEUR;Gré à gré;Collectivités territoriales;2014;18033;;;;BOULEVARD;LAHITOLLE (CE 214 - IUFM);Instituts universitaires de formation des maîtres;1;2014-03-11;BOULEVARD LAHITOLLE (CE 214 - IUFM);47.081807, 2.412586
140250013;2014;FRANCE;DOUBS;BESANCON;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes;2014;25056;GRAVIERS BLANCS ET FOUNOTTES;;;;;;1;2014-02-28;;47.242188, 6.02007
140250020;2014;FRANCE;DOUBS;APPENANS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;OPERATEUR;Droit de priorité;Collectivités territoriales;2014;25019;FONTAINE DALONDRE AU DESSUS DE NOUAI;;;;;Voies navigables de France;1;2014-12-08;;47.442111, 6.563892
140280014;2014;FRANCE;EURE-ET-LOIR;CLOYES SUR LE LOIR;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;28103;LES GÂTINES;;;;;;1;2014-04-14;;47.991002, 1.226853
140280016;2014;FRANCE;EURE-ET-LOIR;JALLANS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes;2014;28198;LES VINGT DEUX SETIERS;;;;;;1;2014-06-19;;48.074899, 1.369789
140290016;2014;FRANCE;FINISTÈRE;ROSCOFF;BUREAU;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;29239;;3;;RUE;AMIRAL COURBET;;1;2014-05-21;3 RUE AMIRAL COURBET;48.723004, -3.981496
140300011;2014;FRANCE;GARD;TORNAC;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;30330;PETIT DRUX;;;;;;1;2014-10-27;;44.022175, 3.995349
140300017;2014;FRANCE;GARD;TORNAC;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2014;30330;TAVILLON;;;;;;1;2014-12-22;;44.022175, 3.995349
140310011;2014;FRANCE;HAUTE-GARONNE;BLAGNAC;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Appel d'offres;Personnes physiques non commerçantes;2014;31069;;11;;RUE;PROSPER MÉRIMÉE;;1;2014-10-23;11 RUE PROSPER MÉRIMÉE;43.649902, 1.377106
140330021;2014;FRANCE;GIRONDE;CISSAC MEDOC;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;33125;BOUCHAU - PELON SUD - LA PRESE;;;ROUTE;33250 CISSAC MEDOC;;1;2014-12-09;ROUTE 33250 CISSAC MEDOC;45.227704, -0.814762
140350015;2014;FRANCE;ILLE-ET-VILAINE;MONTAUBAN DE BRETAGNE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2014;35184;LE FOUTEL;;;;;;1;2014-03-06;;48.19874, -2.049208
140350026;2014;FRANCE;ILLE-ET-VILAINE;RENNES;LOGEMENT;Ministère de la justice et des libertés;DSJ;Droit de priorité;Collectivités territoriales;2014;35238;;TREFONDS - 67;;RUE;JEAN GUEHENNO;;1;2014-06-17;TREFONDS - 67 RUE JEAN GUEHENNO;48.118275, -1.671436
140350031;2014;FRANCE;ILLE-ET-VILAINE;PLEUMELEUC;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;35227;LE MESLIER;;;;;;1;2014-11-24;;48.184376, -1.919752
140380029;2014;FRANCE;ISÈRE;ST QUENTIN FALLAVIER;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Entreprises société;2014;38449;CHESNES;;;;;;1;2014-12-02;;45.631962, 5.110363
140380034;2014;FRANCE;ISÈRE;L ISLE D ABEAU;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux;2014;38193;FULAS;;;;;;1;2014-12-17;;45.618783, 5.233097
140440012;2014;FRANCE;LOIRE-ATLANTIQUE;LE POULIGUEN;LOGEMENT;Ministère de la justice et des libertés;Autres;Adjudication;Personnes physiques non commerçantes;2014;44135;;6;;IMPASSE;DES GRILLONS;;1;2014-09-30;6 IMPASSE DES GRILLONS;47.272417, -2.427891
140440017;2014;FRANCE;LOIRE-ATLANTIQUE;MISSILLAC;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;44098;LE GUE NEUF;;;;;;1;2014-11-12;;47.481441, -2.159745
140440020;2014;FRANCE;LOIRE-ATLANTIQUE;ST SEBASTIEN SUR LOIRE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Etablissements publics locaux;2014;44190;CA 252;;;BOULEVARD;DES PAS ENCHANTÉS;;1;2014-07-04;BOULEVARD DES PAS ENCHANTÉS;47.209302, -1.509929
140450013;2014;FRANCE;LOIRET;LES BORDES;LOGEMENT;Ministère de l'agriculture et de la pêche;ONF;Adjudication;Personnes physiques non commerçantes;2014;45042;MAISON FORESTIÈRE LE POREUX;;;;;;1;2014-12-23;;47.811966, 2.401417
140490010;2014;FRANCE;MAINE-ET-LOIRE;ANGERS;LOGEMENT;Ministère de la justice et des libertés;Autres;Autres droits;Personnes physiques non commerçantes;2014;49007;;31;;RUE;MIRABEAU;;1;2014-09-10;31 RUE MIRABEAU;47.459695, -0.549209
140560015;2014;FRANCE;MORBIHAN;ETEL;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2014;56055;;11;;RUE;COLBERT;;1;2014-11-19;11 RUE COLBERT;47.662251, -3.203006
140620015;2014;FRANCE;PAS-DE-CALAIS;CARVIN;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;62215;EPINOY SUD;;;;;;1;2014-12-31;;50.492454, 2.957787
140640016;2014;FRANCE;PYRÉNÉES-ATLANTIQUES;CIBOURE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;SG/DAFI;Appel d'offres;Personnes physiques non commerçantes;2014;64189;;;;ROUTE;D'ASCAIN;;1;2014-12-18;ROUTE D'ASCAIN;43.363417, -1.640575
140690012;2014;FRANCE;RHÔNE;GIVORS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2014;69091;LES BIESSES;;;;;;1;2014-02-27;;45.590132, 4.767508
140720010;2014;FRANCE;SARTHE;CONNERRE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Etablissements publics locaux;2014;72090;;;;RUE;DE LA ROCHELLE;;1;2014-02-19;RUE DE LA ROCHELLE;48.061532, 0.495592
140720012;2014;FRANCE;SARTHE;LE MANS;BUREAU;Ministère du Travail, des relations sociales, de la famille et de la solidarité;AUTRES;Appel d'offres;Entreprises société;2014;72181;BÂTIMENT B;5/7;;AVENUE;RENÉ LAËNNEC;;1;2014-10-15;5/7 AVENUE RENÉ LAËNNEC;48.019155, 0.16138
140760013;2014;FRANCE;SEINE-MARITIME;CONTEVILLE;OUVRAGE D'ART DES RESEAUX ET VOIRIES;Biens non affectés;N/A;Gré à gré;Collectivités territoriales;2014;76186;LES DEFFENDS;;;;;;1;2014-11-18;;49.693583, 1.634179
140760028;2014;FRANCE;SEINE-MARITIME;LE HAVRE;ESPACE AMENAGE;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2014;76351;;42;;RUE;STENDHAL;;1;2014-10-24;42 RUE STENDHAL;49.520994, 0.07739
140770032;2014;FRANCE;SEINE-ET-MARNE;CHANTELOUP EN BRIE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2014;77085;DNID  LE BOIS DE CHIGNY;;;;;;1;2014-10-08;;48.854153, 2.738338
140800011;2014;FRANCE;SOMME;AMIENS;BATIMENT TECHNIQUE;Ministère de l'éducation nationale;AUTRES;Appel d'offres;Personnes physiques non commerçantes;2014;80021;;5;;RUE;GERMAIN BLEUET;;1;2014-12-18;5 RUE GERMAIN BLEUET;49.89336, 2.287111
140810010;2014;FRANCE;TARN;LISLE SUR TARN;ESPACE NATUREL;Ministère de l'agriculture et de la pêche;ONF;Gré à gré;Entreprises société;2014;81145;TESCOU;;;;;;1;2014-06-27;;43.852819, 1.809853
140880018;2014;FRANCE;VOSGES;ARCHETTES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Personnes physiques non commerçantes;2014;88012;AU DESSOUS DES ARCHES;;;;;;1;2014-04-10;;48.124105, 6.534548
140880019;2014;FRANCE;VOSGES;RUPT SUR MOSELLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Personnes physiques non commerçantes;2014;88408;LE CHENE HAMEAU;;;;;;1;2014-04-10;;47.926523, 6.66212
140880024;2014;FRANCE;VOSGES;RUPT SUR MOSELLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Gré à gré;Personnes physiques non commerçantes;2014;88408;LES MAYS;;;;;;1;2014-04-23;;47.926523, 6.66212
140880030;2014;FRANCE;VOSGES;RUPT SUR MOSELLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Gré à gré;Personnes physiques non commerçantes;2014;88408;LE COMMUNAL PRE;;;;;;1;2014-06-12;;47.926523, 6.66212
140910021;2014;FRANCE;ESSONNE;MONTGERON;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2014;91421;DNID;;;ROUTE;-ROUTE DE CORBEIL ET AV. JEAN JAURES;;1;2014-03-19;ROUTE -ROUTE DE CORBEIL ET AV. JEAN JAURES;48.7097, 2.441457
140920017;2014;FRANCE;HAUTS-DE-SEINE;COURBEVOIE;LOGEMENT;Biens non affectés;N/A;Adjudication;Personnes physiques non commerçantes;2014;92026;DNID;107;;RUE;DE NORMANDIE;;1;2014-08-22;107 RUE DE NORMANDIE;48.900825, 2.241415
140930030;2014;FRANCE;SEINE-SAINT-DENIS;STAINS;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;93072;LES CAILLOUX - BIEN DNID;;;;;;1;2014-07-16;;48.954462, 2.381445
140940014;2014;FRANCE;VAL-DE-MARNE;VILLIERS SUR MARNE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics nationaux;2014;94079;LE BROU;DNID;;;;;1;2014-04-30;DNID;48.826589, 2.543694
